"grid","q10","q15","q20","q25","q30","q35","q40","q45","q50","q55","q60","q65","q70","q75","q80","q85","q90"
-4000,31.1166112542388,47.8546654415799,1e+09,1e+09,1e+09,36.9798504496899,1e+09,1e+09,17.4758680605859,20.0859063738115,15.5735743940509,15.6706827885797,13.933421353281,12.6580346959812,16.9867560458332,9.62743261072317,2.47759775982079
-3900,32.9124644933553,54.6928797460478,1e+09,1e+09,44.0966317865742,1e+09,1e+09,1e+09,16.5891444224293,18.937843674428,16.2060803157128,14.5884723680443,13.006820773958,17.7275280167922,14.1933152693569,14.0329310517681,4.21296328674761
-3800,1e+09,47.4565963368591,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,16.6409369658019,18.3757511273471,15.5158428682962,14.0102754763726,14.343517755524,14.93567354424,8.6324287725038,14.2407464522495,3.45173490909809
-3700,1e+09,50.320609478104,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,14.9869819394668,17.0052046848602,14.9731595033179,14.949061051193,13.3277509185231,15.2475100160105,12.7609612914386,12.7292592598683,3.93168287699905
-3600,1e+09,47.1149610833295,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,16.0730616253653,18.8400533797894,14.2623479925829,10.9026022521709,13.219420422017,17.1455520164322,13.8577485467522,11.3151630059919,4.15518042694169
-3500,1e+09,47.6875965431918,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,15.9954835713963,16.8121888007423,16.1508846155142,14.0990605037638,14.777548251099,12.4652150804502,13.1984766018169,5.60840562731884,2.69230107445538
-3400,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,14.2128762953113,15.2579649961768,13.7219801695932,10.7394045004705,13.6440182126051,10.8938058347467,11.3937887488321,11.5664644138347,4.87886943722525
-3300,1e+09,42.2530864857408,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,12.8727847129531,15.0704334211462,12.9896095997224,10.7832840063137,13.2414193042084,13.5911036881716,10.0157450436364,7.43422084240313,4.88329513730932
-3200,31.2090382780582,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,11.9138790437404,13.0247245183366,11.6168464337802,12.2368022422368,12.3125279467317,8.26332906582318,11.3660088442749,9.23160623253516,4.88724437955623
-3100,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,11.3888248287667,12.5609101163756,10.7305874203724,10.0848392779929,13.7644405784109,10.7927615145882,11.4310554407029,7.82926404402646,1.67785985555053
-3000,27.7616030650508,1e+09,1e+09,1e+09,26.9062835819961,1e+09,1e+09,1e+09,10.0160359066295,14.6034333607886,11.7348194428961,9.46607728883804,10.6678732399724,9.37285532700547,11.138193074234,11.2586927315569,3.88918464936874
-2900,34.6695354972456,41.1189720440184,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,10.2164852779213,10.7978012445933,10.0917746755153,11.0200699898514,10.8403247224831,8.82699166141031,9.45668937648497,10.3419649364408,2.6138887647276
-2800,1e+09,33.2263337887861,34.827912456737,1e+09,1e+09,21.0116613795978,1e+09,1e+09,11.2145031504932,11.2986844521148,9.26389259090395,9.42357625933773,10.9308179203054,7.98580584561964,10.6354555162908,7.85057621737689,1.90236785033022
-2700,1e+09,34.9468774137327,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,9.04556918578775,10.3163947418955,8.66804435443945,8.8516464394567,10.4427697155615,9.21668617320366,11.0649872281617,11.0384157501098,1.90475228433759
-2600,1e+09,35.6325797388126,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,9.20762368168481,9.16950362113189,10.6827651989866,9.26639411700086,9.21563213791993,7.93452179352779,11.5363121759119,7.39352791789348,2.28130712715883
-2500,1e+09,36.3357675811187,1e+09,1e+09,1e+09,17.7553421849799,1e+09,9.21449989936174,7.47261686706803,9.06721587395142,10.0592685576182,8.9029908806357,9.34418809245658,8.05606225114666,7.3515319152021,12.1590799778191,1.81722407996408
-2400,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,6.15464916610507,10.0325135927914,8.75133113207163,7.80584464240305,8.93141055368976,8.48216340247722,10.1693232907327,5.40916312004057,2.3161211492795
-2300,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,5.98024357983545,8.81643358726773,8.1969544227488,7.62322417331028,10.0390244933973,5.98397019599595,10.410849863812,5.5752815124347,0.652992876879089
-2200,1e+09,32.5209998624379,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,7.18083277658162,8.28358794148601,6.84594367492632,6.31231775828876,8.10564932757518,6.79011218834075,7.07482625910699,6.34347930921025,0.446338937426898
-2100,1e+09,28.9311198489034,1e+09,20.0219553366943,17.3486106585005,1e+09,1e+09,1e+09,5.76713572235654,6.24001611817444,6.04825616737078,6.98003094071359,8.67441324203978,6.97204059419311,9.48509105700119,6.68872168195019,0.764412965227574
-2000,1e+09,1e+09,1e+09,19.4101354545344,16.2401400868764,1e+09,1e+09,1e+09,5.01193605110493,6.04254198484964,6.97011585390165,7.20727392428045,7.66366089815075,8.17206502379373,8.65112908030531,3.75313709023804,1.30669721092358
-1900,1e+09,1e+09,1e+09,19.2537239614284,1e+09,1e+09,1e+09,1e+09,5.40977871634658,5.3357439426569,6.51272404570135,6.82073445235288,7.42062720082518,5.85228599049821,7.9325791420367,5.55805088497176,0.13056381232503
-1800,1e+09,27.1458428243279,1e+09,16.0365596969449,13.0720954082979,9.4326480491568,1e+09,1e+09,4.87204417775329,5.30124835274445,5.33860092759434,6.29852072568382,7.76626703915105,8.23828388629324,6.40951407546989,9.22771047475252,1.1776206613899
-1700,1e+09,24.5603235674731,1e+09,17.1862891480161,1e+09,9.52299057270815,1e+09,1e+09,1e+09,5.65257561625571,5.56096544985755,5.16351314837413,5.99020447986576,4.85790826317553,8.12863270415672,8.989071111886,0.208667064696557
-1600,1e+09,20.5366537757535,1e+09,14.944171869084,1e+09,1e+09,1e+09,1e+09,4.15307010477722,4.62483304318559,5.04767008844777,5.660094940473,5.99778522631218,5.63806141450979,7.29034178097868,6.6790961876382,1.13328769868825
-1500,1e+09,19.1447648920762,1e+09,12.7944410961478,1e+09,1e+09,1e+09,1e+09,4.63694122405651,4.31122092002581,3.81004698467633,5.24889356584772,5.70425556379457,4.92927563069852,7.28326933766973,5.35942772379533,0.544617930153549
-1400,1e+09,18.5254587073085,1e+09,11.5545348966043,1e+09,1e+09,1e+09,1e+09,3.43270875993793,3.7010244447248,4.50676510816851,5.60414382404116,5.22628664186891,4.99803434397513,5.43867672190585,3.89531883308856,0.888002902310679
-1300,17.2529652609812,1e+09,1e+09,8.03058682050889,7.06542201973764,1e+09,1e+09,3.89047051143871,1e+09,3.83400953020693,4.23085368800148,5.01656106858605,6.50430428831679,5.47895183773955,5.7577902279011,6.90460520893509,1.56684432721305
-1200,1e+09,16.175163184373,10.4565427747936,9.41450463164862,7.20172137925787,1e+09,1e+09,1e+09,3.13612789929617,2.79496159298946,4.66795606983909,4.36386414589681,4.58721006124537,4.49401932162495,5.69712295182301,2.88346143822188,1.51338837635677
-1100,1e+09,1e+09,7.88830609256517,8.20185605147588,1e+09,1e+09,1e+09,1e+09,2.08161424852971,2.9619851215537,3.78735181517109,3.37403883174073,4.82151943396392,4.39518734067257,5.50027278819723,3.16281278150513,1.1289574290067
-1000,17.0267148915048,13.7383727801706,11.3686548346629,7.26301550596969,1e+09,1e+09,1e+09,1e+09,2.52026774182745,2.85782635144642,3.67833255725332,2.29098065247965,4.6348846252079,3.88693156918378,6.51179845905886,5.3695512305459,0.311035213354238
-900,1e+09,1e+09,8.12395009863404,6.11812538497898,1e+09,1e+09,1e+09,1e+09,1.56128077730374,2.7136922555046,3.23645632040426,2.89190683245782,4.12912343132096,3.54257230963088,5.69334944642902,5.47397949263464,0.704932400590573
