"grid","q10","q15","q20","q25","q30","q35","q40","q45","q50","q55","q60","q65","q70","q75","q80","q85","q90"
-2100,99.2000915019254,1e+09,1e+09,1e+09,63.917291716079,1e+09,1e+09,1e+09,1e+09,24.9553309114382,1e+09,23.3608181937631,21.1203886432758,20.9350885196765,15.3389599784102,7.55820964326681,5.95874156409248
-2000,1e+09,1e+09,1e+09,1e+09,61.2547929143565,42.7876548474365,40.2892117639156,1e+09,1e+09,22.6155535173968,21.5011524566889,23.3173712711869,19.3215495953369,15.281109171375,15.8600516557638,6.31508492590595,6.87609185484362
-1900,1e+09,1e+09,1e+09,1e+09,59.2460728072212,44.235500875411,1e+09,1e+09,1e+09,22.8668200037906,19.9074960320288,18.3630382147172,20.1863309911664,16.6258870751054,13.9313594893631,7.72083879537515,5.23273279938809
-1800,1e+09,1e+09,1e+09,1e+09,58.9922580708222,42.9211557426929,1e+09,28.9348040751543,1e+09,21.1979930861882,1e+09,20.1414174642864,20.9439034691783,16.5231392850094,14.3064381627522,1e+09,6.16389278100767
-1700,1e+09,1e+09,1e+09,63.5747665125798,53.406893699617,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,22.2833074389555,19.4222996895499,15.7050111614528,15.0152386859578,8.22168513477597,3.54254926701073
-1600,1e+09,1e+09,1e+09,65.5012748922744,46.6259435434716,32.7067190201093,29.0665498021642,1e+09,1e+09,1e+09,1e+09,16.8036669556014,18.0279795552723,14.3894418769282,13.7538943886251,6.23537705919196,5.86796799360078
-1500,1e+09,1e+09,1e+09,59.6666627470256,44.1650589739819,32.1875133468131,28.6379048154659,1e+09,1e+09,1e+09,1e+09,18.4238355138163,17.3753400113577,12.5470357782084,13.6858723678285,6.9556435262373,3.28809978530526
-1400,1e+09,1e+09,1e+09,61.9023503544841,39.5104122030703,27.7540343548762,22.8188566285122,1e+09,1e+09,1e+09,1e+09,16.0588773077331,18.4961096568895,13.2220821794296,11.6218703823427,7.75494229325401,3.28913017830903
-1300,1e+09,1e+09,1e+09,53.2841073939282,36.2397247760166,1e+09,21.2940499281696,1e+09,1e+09,1e+09,13.9558872288632,13.9523847584355,13.753147317484,9.5736984929879,11.3658279813243,4.59704774483522,2.26973539167987
-1200,1e+09,1e+09,51.789534269522,44.1699435709855,33.7393725111869,24.9327096457883,19.4946434555301,1e+09,1e+09,1e+09,1e+09,15.4220014477963,16.1943534501363,11.6511153439623,9.90159876051944,3.81856619221714,1.67553638588609
-1100,1e+09,71.0583101141122,1e+09,44.8493542264395,30.1294985328819,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,14.5865141067655,16.1533014005464,9.10270804262391,9.39402479268706,4.98631194570819,4.52635194370113
-1000,1e+09,55.1182083397086,1e+09,38.833384161039,32.1464927874815,1e+09,16.1781255798971,1e+09,1e+09,1e+09,1e+09,14.4417481704129,13.5712337134542,9.16928117213154,9.76127656778785,5.87432245629443,1.93736101631465
-900,60.8916318781705,48.3635923668651,44.3687927722836,31.3128580098157,24.2300970112915,1e+09,13.6238139886806,1e+09,1e+09,1e+09,11.9370572310813,14.1324006086674,14.2046449353431,13.7436266775483,9.51297708169343,4.65473193677845,2.18244206326347
-800,1e+09,49.0403584109692,1e+09,27.14233578027,19.7985554339941,1e+09,13.5585230596606,1e+09,1e+09,1e+09,9.00226993957277,12.3738217847776,11.3106085031626,8.97355314711981,8.70677572110898,4.48039544939534,1.8715561209091
-700,1e+09,40.5262389088102,30.8861682909032,23.5288030860652,18.187445197691,15.5288532585077,11.8474100533275,1e+09,1e+09,1e+09,1e+09,11.5557852653506,10.3184938458332,8.61412017955823,7.6164977285976,4.00662261936598,1.44963431597414
-600,1e+09,38.6891990208096,26.5623272045666,20.1829859182648,16.2031277777102,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,10.7155224508558,11.1025345993733,6.36834650750169,7.40311013369327,4.86653327242223,1.0572450390409
-500,1e+09,32.5288405666373,1e+09,16.9623709575694,11.8149865536035,1e+09,1e+09,1e+09,1e+09,1e+09,7.8912149400305,11.3989256669675,10.8949384332653,8.15171020125958,8.24479537047408,2.28839973601871,1.12883347410391
-400,1e+09,28.3349684203984,12.7206554746206,12.5421208497262,9.73304627856098,1e+09,7.78416370477567,1e+09,1e+09,1e+09,1e+09,9.50101269119425,11.4454372438278,7.639661999236,6.34189147567642,2.27879601850097,0.632757343060768
-300,1e+09,1e+09,9.22176712989166,8.58096463008433,6.75502778722228,1e+09,6.93473534538329,1e+09,1e+09,1e+09,7.49809553057637,9.54746170563072,8.65754107091071,5.99506954513378,9.25040906698741,1.01230772521755,0.575548550939414
-200,1e+09,1e+09,1e+09,1e+09,5.77739121641954,1e+09,6.23067246981794,1e+09,1e+09,1e+09,1e+09,11.0303536197209,8.18214913143677,6.21285740177517,5.63360214456453,2.23807693428261,0.496999953756534
-100,25.3239889970148,1e+09,1e+09,1e+09,3.44313950130541,1e+09,5.35349579731623,1e+09,1e+09,5.55330422453699,1e+09,10.5753617736748,8.47511495683735,3.70911040683043,6.60960639745647,1.73723822056221,0.449196564168851
0,2.51894931416845,1e+09,1e+09,1.50804835788296,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,8.1838301829578,7.42705953619902,5.40547485697585,5.12128504505624,0.865452505721195,0.213672313264111
100,3.74320885164517,1e+09,1e+09,0.647646058200922,1.94728532115566,3.52121290634703,3.18046374100438,1e+09,1e+09,1e+09,1e+09,7.35587358400416,7.21652000745321,4.18060055715673,5.30327746806058,1.96492795644198,0.713096795316728
200,14.5830201121672,1e+09,0.555411488737243,1e+09,1.08649912696996,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,7.84741196514583,7.86833500978758,4.27586771931192,4.86184394226955,1.30823791833403,0.243467842530602
300,30.1215778941028,1e+09,1.78786416601811,0.0112065429711895,1e+09,1e+09,1.9816656201519,1e+09,1e+09,1e+09,1e+09,5.32165561679474,6.64801499173082,3.70300297078701,3.75445770227872,1.0647994721572,1.7674611536512
400,35.2842673780348,1e+09,4.45532870496148,0.156450275761615,1e+09,1e+09,1.20710595438009,1e+09,1e+09,1e+09,1e+09,5.60807059690605,6.82793497363815,3.49171830479542,3.92962774066406,1e+09,0.476422373493898
500,36.7720167191761,1e+09,5.77654723258274,1.95417379173555,0.000277333677133539,1e+09,1e+09,1e+09,1e+09,4.06176052209582,3.56896051916116,4.66280155656889,6.26034452708353,4.74925381213479,3.08980975522775,1.41741196236901,0.130597343485242
600,43.7356195333501,14.5929874383013,10.3132929838629,2.8963771969989,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,3.92211826118334,6.68774697613151,2.60412145905792,2.80650357541393,0.364979285384958,0.0584723044917775
700,49.1828871471274,17.8874133470403,11.695979624251,3.10487348060727,0.299847359567269,0.00154424020175631,1e+09,1e+09,1e+09,1e+09,1e+09,3.70256415158687,4.15808998998746,1.92010580045125,2.64324276159397,1e+09,0.232311115290172
800,55.6799026602579,24.5463652280608,15.2388017244745,3.7868175214092,1e+09,1e+09,0.342532923364951,1e+09,1e+09,1e+09,1e+09,3.83991952582832,4.63416176008967,2.21587790994754,1.87689168270343,0.0859846047713294,0.162730096581154
900,59.4274686894523,30.2914818665197,16.4574649632568,5.22672162393076,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,2.53991463490763,4.06279334020203,1.52847968964289,2.05146750351697,0.0685292783227657,1.58646039792287e-05
1000,63.2332065134957,33.1918367783995,17.6623838702644,6.39061282449935,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,2.64635521224653,3.41180934248566,1.87936639754452,2.12448019952344,0.64097452481792,0.0895299046752474
1100,68.0023280751379,33.9829459366589,21.7185294674818,9.78232301355876,1e+09,0.899041523853059,0.118370749907681,1e+09,1e+09,1e+09,1e+09,2.56303915049071,3.24123142781312,1.50918048357938,1.15033043546729,0.943735831532389,0.132586565209122
1200,61.6950554696469,36.2521286456397,26.4053214563204,11.9081519054157,4.13008463025583,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,2.21046313602311,2.858035771724,1.42557678603467,1.32647410721604,0.0491817097858233,0.0151828622134161
1300,69.3491824039212,39.0214222898033,25.8861728841655,12.9364594961602,1e+09,1e+09,0.926994017507223,1e+09,1e+09,1e+09,0.667265690480886,2.04698348001533,2.32789632898206,1.48380526075246,1.17914802897705,0.0275586313985349,0.0113468769675032
1400,75.1490683748611,41.8243693745192,31.7063541259272,14.575658278065,1e+09,2.83779388441707,0.972409442162794,1e+09,1e+09,1e+09,1e+09,1.12849754715726,2.93746973090503,1.56380394036267,0.68882280070212,0.00250971256414667,0.00548109188913474
1500,79.3568036788059,52.3994903627416,33.665081034767,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1.0571003048705,1.34586780490176,0.610785159020273,0.918942915523919,1e+09,0.496799639028289
1600,77.2137929036861,55.2197421540316,36.9575401320305,18.7807275582884,1e+09,1e+09,1.46071683168541,1e+09,1e+09,1e+09,1e+09,1.26723766225764,1.28667700419755,0.940509058490467,1.56100841036526,0.148377530574497,0.320474317203028
1700,77.9972270588541,56.4919943938285,43.0715480868501,23.4264742435432,1e+09,1e+09,2.04518386648942,1e+09,1e+09,1e+09,1e+09,0.817557788683215,1.18883291799749,0.22419047137616,0.222462135357151,1e+09,0.0233697723202569
1800,1e+09,62.7820345030504,42.8813315061445,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,0.571009981593319,1.07292253628664,0.360815043233392,0.489187429673357,0.0384116602312178,0.0658833580637688
1900,1e+09,66.7922861241521,46.6853005295831,1e+09,13.7218430590806,1e+09,3.20085794491927,1e+09,1e+09,1e+09,1e+09,0.116588610392731,0.904122049002189,0.7250297322505,0.321594397038,0.0147145576854285,0.597363859581078
2000,102.246073716041,71.8594820206236,51.5690003133833,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,0.0685041100859847,1e+09,0.295956119621403,0.33366357577121,0.615111509886989,0.674337312325466,1e+09,0.0785332043393805
2100,1e+09,74.7926944286403,52.4663891618029,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,0.298643262804619,0.798708937864397,0.253441602833315,0.260744634691276,1e+09,0.439540406129731
2200,1e+09,81.4951556090165,60.4298669799736,34.972442442994,1e+09,10.175970364961,4.53453485074304,1e+09,1e+09,1e+09,1e+09,0.301069404460954,0.303681930196552,0.94186916422209,0.00395886454430503,1e+09,0.50126591206128
2300,1e+09,83.430475486578,58.0633552507756,35.5462353896779,1e+09,1e+09,5.46405158857711,1e+09,1e+09,1e+09,1e+09,3.6100594975303e-06,0.320655952916572,0.185195659788354,0.0319987686999264,0.973284811481528,0.412501589362887
2400,1e+09,88.0045524051635,65.6028053462511,1e+09,1e+09,1e+09,6.48307887184429,1e+09,1e+09,1e+09,1e+09,0.0240150538797817,0.202434571788467,0.165619780672105,0.110403015566994,0.409248735509274,0.620264862596454
2500,114.310455237639,91.7542632095737,67.9042215627748,42.9609462520787,1e+09,19.1153452074264,8.58371258250606,1e+09,1e+09,1e+09,1e+09,0.0192263428559688,0.0516417011751514,0.0566541214996071,0.0173241940708098,1e+09,1.67013671238385
2600,119.454188258684,97.5258612868208,74.5181317350352,1e+09,1e+09,20.3818747267987,8.66032740882762,1e+09,1e+09,1e+09,1e+09,0.0112450783786309,0.00250835457258294,0.0752342116169046,0.0147909975508901,1e+09,1.25755650735231
2700,113.996230815097,97.796190521423,74.8950072846548,1e+09,1e+09,1e+09,8.83434657930884,1e+09,1e+09,1e+09,1e+09,0.00712718064542119,0.000936256277119914,0.0039762254983057,0.0121573603155686,1e+09,1.0850355262097
2800,128.138103080476,108.994506508239,75.9851051119844,1e+09,1e+09,23.3721158946632,11.2611295556031,1e+09,1e+09,1e+09,1e+09,0.347418001922493,0.0361604097232594,0.0195665978883393,0.379140936070581,1e+09,1.37227533154553
2900,125.960489107404,100.593542813453,82.1579347911781,1e+09,34.166695994852,21.5523468077973,10.920813554327,1e+09,1e+09,1e+09,1e+09,0.109740964316298,0.0559267663902931,0.103805493907165,0.147764758636453,1e+09,1.42205723821554
3000,1e+09,104.501187119711,82.1595212264859,1e+09,1e+09,24.2935247938057,11.1844962997103,1e+09,1e+09,1e+09,1e+09,0.276125794157294,0.165934574976929,0.0872971693058905,0.46792005477228,1e+09,1.40990890179159
3100,140.430503768714,112.543993230182,86.86252541837,57.6617984752237,1e+09,26.8956782003798,11.6913515527776,1e+09,1e+09,1e+09,1e+09,0.716120679111341,0.410652747159932,0.178967057044304,3.9136222773758e-05,1e+09,1.80673879905066
3200,140.235649653479,117.740772716504,92.0918109513655,1e+09,1e+09,28.6936359968861,1e+09,1e+09,1e+09,1e+09,1.24780908109708,0.561291294916324,0.314800153670953,0.032579501318139,1.02077589799573,1e+09,3.90442320509454
3300,146.682940154336,121.888602123693,93.5485587755082,1e+09,1e+09,1e+09,15.4654900980021,1e+09,1e+09,1e+09,1e+09,0.486167617654489,0.631741364972736,0.275424988272306,0.73371361606202,1e+09,1.71472713803474
3400,137.326728263345,125.420744442952,98.536490931385,67.9028998010966,51.5818087172913,1e+09,1e+09,1e+09,1e+09,2.56339804548345,1e+09,0.725685312841276,0.360771398735615,0.465376624358431,1.37352977112986,1e+09,1.89060652883735
3500,150.616668682309,124.810633346987,98.5875152833948,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,1.5989961216034,1.01780387561792,0.544378094746416,0.863385772956013,1.16446481714576,1e+09,4.28088210728447
3600,146.773862702778,128.406083401473,105.332866964183,1e+09,53.0515703055665,1e+09,1e+09,9.44350694004309,1e+09,2.70212802575593,2.27087792442625,2.21377456084544,1.0410629257507,0.745950689741704,0.801346133310417,1e+09,3.16937063923941
3700,140.221798072322,131.25710022731,109.41349067852,78.1089474287507,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,3.7316998688174,1.31128907661103,0.8621868847771,0.852795190193431,0.365036808507728,1e+09,2.71837567045859
3800,144.433070451021,137.401809509235,109.018557984339,81.2800553843576,56.9447651156701,1e+09,1e+09,1e+09,1e+09,3.78670084120845,1e+09,1.27189970312445,1.17309152672799,0.682071683551433,1.2641818621575,1e+09,4.61022177995692
3900,141.869669427785,1e+09,113.532567214957,1e+09,58.9114494693321,1e+09,24.8654916539803,12.1490411063063,9.88612592361347,1e+09,1e+09,2.61992751129758,0.822829982527871,0.936741116657933,2.64957165860238,1e+09,2.60915547470433
4000,140.095122268158,1e+09,111.788030616182,90.376521012644,60.8241226121934,40.0295747339656,23.3208704434952,1e+09,1e+09,1e+09,1e+09,2.56033242361721,2.39310917468423,1.39390083174745,1.54066006485066,2.46979050663704,3.98324679694655
4100,1e+09,1e+09,121.718554652751,97.2487313262684,65.5481608948231,43.1624916144451,1e+09,14.3462087869903,11.7460891155831,1e+09,1e+09,3.22244311155023,1.39780225056149,1.54274893439312,2.6297602492867,1e+09,4.06083339128871
4200,151.209386954234,1e+09,119.709064490145,98.5282333029806,65.5046042221398,44.5561136223996,1e+09,1e+09,1e+09,1e+09,1e+09,2.31739542928533,2.10947465320031,2.188313425991,2.88083528533044,1e+09,3.99561926390586
4300,1e+09,1e+09,120.851943625981,99.8697776614781,69.2147458318826,45.6113704416565,1e+09,1e+09,1e+09,7.1353943492505,5.61814447228867,3.82378445753005,1.47279850201083,2.72053177005217,2.84017333476223,5.90675021384394,4.28415157769094
4400,1e+09,1e+09,128.590407712287,105.680589060164,71.3186972178115,46.2998664059746,1e+09,21.4972915722555,10.8360560408487,1e+09,1e+09,4.33352756567055,2.91912255059661,1.97513392940136,3.08207080495305,8.24173702415814,5.99608508694466
4500,1e+09,1e+09,129.291200462385,109.364643930567,73.6459023280288,48.6826276478275,1e+09,1e+09,11.9739226956172,1e+09,9.22564461373103,5.0427632887134,3.63115614570393,3.10241144357561,2.82111760101344,1e+09,6.08007682093439
4600,1e+09,1e+09,136.193492617454,109.048327253137,76.8490639065544,47.2293195701453,1e+09,1e+09,12.6568960416584,1e+09,8.63585956404072,4.98121335005301,4.28634813937672,3.02183931434444,6.36929134394144,5.61344507934629,5.45387587614598
4700,1e+09,1e+09,137.057871753668,107.221130699207,76.5188757217862,54.8170977144711,1e+09,1e+09,1e+09,1e+09,10.7535608221166,7.06800841071977,3.97789300303508,3.55812530729557,4.82425196043738,6.62761987448779,4.50192835283234
4800,1e+09,174.219735381292,143.974381809838,113.432801447069,80.5390691638009,54.4386338284048,1e+09,1e+09,1e+09,1e+09,10.8302669478917,7.24916882725661,4.5640475557589,4.10396759440669,4.03787339387302,6.48439075843859,6.71578861508107
4900,1e+09,1e+09,155.576008845891,118.325432918117,86.3444319052407,1e+09,38.1977854542893,24.3053908905343,1e+09,1e+09,12.8292612909058,9.15022976734053,5.44863630570362,4.70963242205906,6.19460353996647,8.63849936000264,6.838752048271
5000,1e+09,1e+09,149.339900606718,118.089886827481,88.8690266619451,1e+09,1e+09,1e+09,18.3705083051553,1e+09,10.3593976503389,10.4197713842248,6.13543987848938,6.02894064536641,5.88809653802414,7.22905593969425,7.76092125262228
5100,1e+09,1e+09,155.417582814761,124.924661781703,88.8270332004953,63.3148397064381,1e+09,1e+09,1e+09,1e+09,1e+09,9.42567050043587,6.32339150799649,4.83998948982423,5.11110415841245,7.20971487437155,8.05785161734361
5200,1e+09,1e+09,163.814130134538,126.233331639361,92.1735826278569,63.6807915838287,1e+09,1e+09,1e+09,13.2580095363925,12.6241920583893,10.0678166081618,6.81927610117241,7.53615957557051,5.45565699679102,5.12058467310242,7.92465386673509
5300,1e+09,1e+09,160.47368100759,131.983077496845,91.8673646854614,1e+09,1e+09,1e+09,1e+09,1e+09,11.6415598243554,11.9786467546217,7.17737664951958,5.67077945493045,4.51808248130826,6.55990048904928,9.59314140846271
5400,1e+09,1e+09,160.360911463661,132.803449643321,93.3417142191163,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,12.8376778916528,7.52685919298647,5.71499418052113,7.62671162160095,1e+09,8.30703165911788
5500,1e+09,194.50053442972,166.244049929716,143.43617472901,101.793387695337,72.597844709232,1e+09,1e+09,1e+09,1e+09,13.6760046138127,10.8025386885257,9.60916683825001,6.39537249083381,7.61568615029069,1e+09,9.55860775203089
5600,1e+09,1e+09,177.612533420556,143.065627707715,101.125881182438,72.878451071387,1e+09,1e+09,1e+09,1e+09,1e+09,15.058379554958,8.84722535066737,6.51060238602675,8.97594174221484,1e+09,10.1281121586871
5700,1e+09,1e+09,178.309359693326,147.240741392007,1e+09,74.9846127813202,1e+09,1e+09,1e+09,1e+09,16.8862582956998,14.5125254363166,10.2586256964423,8.41999787809141,8.19467451490068,1e+09,13.8684587600289
5800,1e+09,1e+09,171.819895250867,148.581772014369,107.695880672461,76.4698986801948,1e+09,1e+09,1e+09,1e+09,18.0236177291129,13.9243285722609,11.5348795743107,7.2905597762092,8.71715730448391,1e+09,13.6910077223992
5900,1e+09,1e+09,181.556310624155,152.029333587865,109.06652179868,1e+09,1e+09,1e+09,1e+09,1e+09,17.5562667401146,15.9771551256034,11.6049578202292,8.76035352059538,8.36957268401464,1e+09,1e+09
6000,1e+09,1e+09,181.160639565172,152.932457370386,109.704118239549,78.8790403766866,1e+09,1e+09,1e+09,1e+09,18.4702943009325,1e+09,12.3012514628589,9.83581787648653,7.96461067081676,10.5108249223838,13.7634170356946
6100,1e+09,1e+09,179.658521332645,156.350069951591,117.374971500473,1e+09,1e+09,1e+09,1e+09,1e+09,20.3051995538508,18.2265614265873,12.44314703811,9.40036381911312,10.5178175192807,11.8531600088588,11.6716751050816
6200,1e+09,208.398177357524,192.928824380391,159.92954388256,115.97114159623,82.2604930959883,63.3073221821765,1e+09,32.8756079210578,1e+09,17.2007434262143,17.6696398930319,14.9987111662977,12.9893160533169,11.0208314818659,1e+09,10.2673717723822
6300,1e+09,1e+09,186.741672340418,171.333809012684,1e+09,84.6555811377479,1e+09,1e+09,1e+09,1e+09,17.8825695575114,19.1801654353534,14.6734785077981,12.5294542740651,14.2869097594659,10.5724368216313,14.3397270389882
6400,1e+09,223.090162578562,196.883030369922,167.979040562954,1e+09,1e+09,1e+09,1e+09,1e+09,1e+09,20.8352046821875,21.2256343352843,16.857676526321,13.3804310766627,11.810365275789,9.31190869683802,12.2551859445872
6500,1e+09,202.904954840985,198.587304132952,173.926781842978,128.233897550567,1e+09,1e+09,1e+09,1e+09,1e+09,25.0889069264618,21.3050453638084,14.1935984826009,14.2231531066134,12.1363966050315,12.5128415025402,13.7707206204786
6600,1e+09,222.858564956151,204.688685828256,178.047931775609,126.282987153317,1e+09,1e+09,1e+09,1e+09,1e+09,26.0988197355155,1e+09,17.7295655841076,14.5823435889334,10.3120595098725,12.1018731887809,11.4838286568507
6700,1e+09,225.928155067435,201.940239803655,179.413729846811,129.067467904102,1e+09,1e+09,1e+09,1e+09,1e+09,25.252161638224,24.8140456880456,13.8601969103769,16.4179298506024,13.781287910445,12.9181818828553,12.4999325393851
